# Wavelength, Molecular Absorption, Ozone, Rayleigh Scattering, Aerosol Extinction
3.044000000e+02	1.000000000e+00	1.946512833e-01	3.635790784e-01	9.466793975e-01
3.044800000e+02	1.000000000e+00	1.986588089e-01	3.639919607e-01	9.466793975e-01
3.045600000e+02	1.000000000e+00	2.038086554e-01	3.644047267e-01	9.466793975e-01
3.046400000e+02	1.000000000e+00	2.112703669e-01	3.648173758e-01	9.466793975e-01
3.047200000e+02	1.000000000e+00	2.166545130e-01	3.652299076e-01	9.466793975e-01
3.048000000e+02	1.000000000e+00	2.226738212e-01	3.656423217e-01	9.466793975e-01
3.048800000e+02	1.000000000e+00	2.293432880e-01	3.660546175e-01	9.466793975e-01
3.049600000e+02	1.000000000e+00	2.361130847e-01	3.664667948e-01	9.466793975e-01
3.050400000e+02	1.000000000e+00	2.413033297e-01	3.668788529e-01	9.466793975e-01
3.051200000e+02	1.000000000e+00	2.473589792e-01	3.672907915e-01	9.466793975e-01
3.052000000e+02	1.000000000e+00	2.519985302e-01	3.677026100e-01	9.466793975e-01
3.052800000e+02	1.000000000e+00	2.555185725e-01	3.681143082e-01	9.466793975e-01
3.053600000e+02	1.000000000e+00	2.594012959e-01	3.685258854e-01	9.466793975e-01
3.054400000e+02	1.000000000e+00	2.611314208e-01	3.689373413e-01	9.466793975e-01
3.055200000e+02	1.000000000e+00	2.619772256e-01	3.693486755e-01	9.466793975e-01
3.056000000e+02	1.000000000e+00	2.624697489e-01	3.697598874e-01	9.466793975e-01
3.056800000e+02	1.000000000e+00	2.632764417e-01	3.701709767e-01	9.466793975e-01
3.057600000e+02	1.000000000e+00	2.656377144e-01	3.705819429e-01	9.466793975e-01
3.058400000e+02	1.000000000e+00	2.688890867e-01	3.709927856e-01	9.466793975e-01
3.059200000e+02	1.000000000e+00	2.719252050e-01	3.714035043e-01	9.466793975e-01
3.060000000e+02	1.000000000e+00	2.738411188e-01	3.718140987e-01	9.466793975e-01
3.060800000e+02	1.000000000e+00	2.740386507e-01	3.722245682e-01	9.466793975e-01
3.061600000e+02	1.000000000e+00	2.732801050e-01	3.726349124e-01	9.466793975e-01
3.062400000e+02	1.000000000e+00	2.744490647e-01	3.730451310e-01	9.466793975e-01
3.063200000e+02	1.000000000e+00	2.775897810e-01	3.734552235e-01	9.466793975e-01
3.064000000e+02	1.000000000e+00	2.826839593e-01	3.738651895e-01	9.466793975e-01
3.064800000e+02	1.000000000e+00	2.894851302e-01	3.742750285e-01	9.466793975e-01
3.065600000e+02	1.000000000e+00	2.957052680e-01	3.746847401e-01	9.466793975e-01
3.066400000e+02	1.000000000e+00	3.008946973e-01	3.750943239e-01	9.466793975e-01
3.067200000e+02	1.000000000e+00	3.054753547e-01	3.755037795e-01	9.466793975e-01
3.068000000e+02	1.000000000e+00	3.104938213e-01	3.759131064e-01	9.466793975e-01
3.068800000e+02	1.000000000e+00	3.190286201e-01	3.763223043e-01	9.466793975e-01
3.069600000e+02	1.000000000e+00	3.269899118e-01	3.767313728e-01	9.466793975e-01
3.070400000e+02	1.000000000e+00	3.351814315e-01	3.771403113e-01	9.466793975e-01
3.071200000e+02	1.000000000e+00	3.432092816e-01	3.775491195e-01	9.466793975e-01
3.072000000e+02	1.000000000e+00	3.503990448e-01	3.779577970e-01	9.466793975e-01
3.072800000e+02	1.000000000e+00	3.557809390e-01	3.783663434e-01	9.466793975e-01
3.073600000e+02	1.000000000e+00	3.621610753e-01	3.787747583e-01	9.466793975e-01
3.074400000e+02	1.000000000e+00	3.677480051e-01	3.791830412e-01	9.466793975e-01
3.075200000e+02	1.000000000e+00	3.719002108e-01	3.795911918e-01	9.466793975e-01
3.076000000e+02	1.000000000e+00	3.751439454e-01	3.799992096e-01	9.466793975e-01
3.076800000e+02	1.000000000e+00	3.762933160e-01	3.804070943e-01	9.466793975e-01
3.077600000e+02	1.000000000e+00	3.755172927e-01	3.808148454e-01	9.466793975e-01
3.078400000e+02	1.000000000e+00	3.740569374e-01	3.812224625e-01	9.466793975e-01
3.079200000e+02	1.000000000e+00	3.732427080e-01	3.816299453e-01	9.466793975e-01
3.080000000e+02	1.000000000e+00	3.742814044e-01	3.820372933e-01	9.466793975e-01
3.080800000e+02	1.000000000e+00	3.761293159e-01	3.824445062e-01	9.466793975e-01
3.081600000e+02	1.000000000e+00	3.790324789e-01	3.828515835e-01	9.466793975e-01
3.082400000e+02	1.000000000e+00	3.837022301e-01	3.832585249e-01	9.466793975e-01
3.083200000e+02	1.000000000e+00	3.917411529e-01	3.836653299e-01	9.466793975e-01
3.084000000e+02	1.000000000e+00	3.990536653e-01	3.840719982e-01	9.466793975e-01
3.084800000e+02	1.000000000e+00	4.002883727e-01	3.844785294e-01	9.466793975e-01
3.085600000e+02	1.000000000e+00	3.986346110e-01	3.848849230e-01	9.466793975e-01
3.086400000e+02	1.000000000e+00	3.976932779e-01	3.852911788e-01	9.466793975e-01
3.087200000e+02	1.000000000e+00	3.996127682e-01	3.856972963e-01	9.466793975e-01
3.088000000e+02	1.000000000e+00	4.028720041e-01	3.861032751e-01	9.466793975e-01
3.088800000e+02	1.000000000e+00	4.065208471e-01	3.865091149e-01	9.466793975e-01
3.089600000e+02	1.000000000e+00	4.101613262e-01	3.869148152e-01	9.466793975e-01
3.090400000e+02	1.000000000e+00	4.136191857e-01	3.873203758e-01	9.466793975e-01
3.091200000e+02	1.000000000e+00	4.215266979e-01	3.877257961e-01	9.466793975e-01
3.092000000e+02	1.000000000e+00	4.281505458e-01	3.881310759e-01	9.466793975e-01
3.092800000e+02	1.000000000e+00	4.366475514e-01	3.885362147e-01	9.466793975e-01
3.093600000e+02	1.000000000e+00	4.501034990e-01	3.889412121e-01	9.466793975e-01
3.094400000e+02	1.000000000e+00	4.639311238e-01	3.893460679e-01	9.466793975e-01
3.095200000e+02	1.000000000e+00	4.719428308e-01	3.897507816e-01	9.466793975e-01
3.096000000e+02	1.000000000e+00	4.791492269e-01	3.901553529e-01	9.466793975e-01
3.096800000e+02	1.000000000e+00	4.855389216e-01	3.905597814e-01	9.466793975e-01
3.097600000e+02	1.000000000e+00	4.853736252e-01	3.909640666e-01	9.466793975e-01
3.098400000e+02	1.000000000e+00	4.884485806e-01	3.913682084e-01	9.466793975e-01
3.099200000e+02	1.000000000e+00	4.895171479e-01	3.917722062e-01	9.466793975e-01
3.100000000e+02	1.000000000e+00	4.892424217e-01	3.921760597e-01	9.466793975e-01
3.100800000e+02	1.000000000e+00	4.889920387e-01	3.925797686e-01	9.466793975e-01
3.101600000e+02	1.000000000e+00	4.865106424e-01	3.929833324e-01	9.466793975e-01
3.102400000e+02	1.000000000e+00	4.861979731e-01	3.933867509e-01	9.466793975e-01
3.103200000e+02	1.000000000e+00	4.895155677e-01	3.937900237e-01	9.466793975e-01
3.104000000e+02	1.000000000e+00	4.964089245e-01	3.941931504e-01	9.466793975e-01
3.104800000e+02	1.000000000e+00	5.034005559e-01	3.945961306e-01	9.466793975e-01
3.105600000e+02	1.000000000e+00	5.073738933e-01	3.949989640e-01	9.466793975e-01
3.106400000e+02	1.000000000e+00	5.101396790e-01	3.954016503e-01	9.466793975e-01
3.107200000e+02	1.000000000e+00	5.126979927e-01	3.958041891e-01	9.466793975e-01
3.108000000e+02	1.000000000e+00	5.161194430e-01	3.962065800e-01	9.466793975e-01
3.108800000e+02	1.000000000e+00	5.198397659e-01	3.966088227e-01	9.466793975e-01
3.109600000e+02	1.000000000e+00	5.224813006e-01	3.970109168e-01	9.466793975e-01
3.110400000e+02	1.000000000e+00	5.241872699e-01	3.974128620e-01	9.466793975e-01
3.111200000e+02	1.000000000e+00	5.248833498e-01	3.978146580e-01	9.466793975e-01
3.112000000e+02	1.000000000e+00	5.228937609e-01	3.982163043e-01	9.466793975e-01
3.112800000e+02	1.000000000e+00	5.212381287e-01	3.986178007e-01	9.466793975e-01
3.113600000e+02	1.000000000e+00	5.212080432e-01	3.990191469e-01	9.466793975e-01
3.114400000e+02	1.000000000e+00	5.237437859e-01	3.994203424e-01	9.466793975e-01
3.115200000e+02	1.000000000e+00	5.303630665e-01	3.998213869e-01	9.466793975e-01
3.116000000e+02	1.000000000e+00	5.399917928e-01	4.002222801e-01	9.466793975e-01
3.116800000e+02	1.000000000e+00	5.494061045e-01	4.006230216e-01	9.466793975e-01
3.117600000e+02	1.000000000e+00	5.583669845e-01	4.010236112e-01	9.466793975e-01
3.118400000e+02	1.000000000e+00	5.669734595e-01	4.014240484e-01	9.466793975e-01
3.119200000e+02	1.000000000e+00	5.736999767e-01	4.018243330e-01	9.466793975e-01
3.120000000e+02	1.000000000e+00	5.794102881e-01	4.022244646e-01	9.466793975e-01
3.120800000e+02	1.000000000e+00	5.837362449e-01	4.026244428e-01	9.466793975e-01
3.121600000e+02	1.000000000e+00	5.867921245e-01	4.030242674e-01	9.466793975e-01
3.122400000e+02	1.000000000e+00	5.905958233e-01	4.034239381e-01	9.466793975e-01
3.123200000e+02	1.000000000e+00	5.966235057e-01	4.038234544e-01	9.466793975e-01
3.124000000e+02	1.000000000e+00	6.036374991e-01	4.042228160e-01	9.466793975e-01
3.124800000e+02	1.000000000e+00	6.101362962e-01	4.046220228e-01	9.466793975e-01
3.125600000e+02	1.000000000e+00	6.131695544e-01	4.050210742e-01	9.466793975e-01
3.126400000e+02	1.000000000e+00	6.166956775e-01	4.054199700e-01	9.466793975e-01
3.127200000e+02	1.000000000e+00	6.199122841e-01	4.058187099e-01	9.466793975e-01
3.128000000e+02	1.000000000e+00	6.220295795e-01	4.062172935e-01	9.466793975e-01
3.128800000e+02	1.000000000e+00	6.222307018e-01	4.066157205e-01	9.466793975e-01
3.129600000e+02	1.000000000e+00	6.259504762e-01	4.070139907e-01	9.466793975e-01
3.130400000e+02	1.000000000e+00	6.270804183e-01	4.074121036e-01	9.466793975e-01
3.131200000e+02	1.000000000e+00	6.265769213e-01	4.078100591e-01	9.466793975e-01
3.132000000e+02	1.000000000e+00	6.248088625e-01	4.082078566e-01	9.466793975e-01
3.132800000e+02	1.000000000e+00	6.176446914e-01	4.086054961e-01	9.466793975e-01
3.133600000e+02	1.000000000e+00	6.097601719e-01	4.090029770e-01	9.466793975e-01
3.134400000e+02	1.000000000e+00	6.050333192e-01	4.094002992e-01	9.466793975e-01
3.135200000e+02	1.000000000e+00	6.051324589e-01	4.097974623e-01	9.466793975e-01
3.136000000e+02	1.000000000e+00	6.113365740e-01	4.101944660e-01	9.466793975e-01
3.136800000e+02	1.000000000e+00	6.172783493e-01	4.105913100e-01	9.466793975e-01
3.137600000e+02	1.000000000e+00	6.241863309e-01	4.109879940e-01	9.466793975e-01
3.138400000e+02	1.000000000e+00	6.320551612e-01	4.113845177e-01	9.466793975e-01
3.139200000e+02	1.000000000e+00	6.404467133e-01	4.117808807e-01	9.466793975e-01
3.140000000e+02	1.000000000e+00	6.475689635e-01	4.121770829e-01	9.466793975e-01
3.140800000e+02	1.000000000e+00	6.556130788e-01	4.125731238e-01	9.466793975e-01
3.141600000e+02	1.000000000e+00	6.641182577e-01	4.129690032e-01	9.466793975e-01
3.142400000e+02	1.000000000e+00	6.724540348e-01	4.133647208e-01	9.466793975e-01
3.143200000e+02	1.000000000e+00	6.826530783e-01	4.137602762e-01	9.466793975e-01
3.144000000e+02	1.000000000e+00	6.925094701e-01	4.141556693e-01	9.466793975e-01
3.144800000e+02	1.000000000e+00	7.003050641e-01	4.145508996e-01	9.466793975e-01
3.145600000e+02	1.000000000e+00	7.048598051e-01	4.149459670e-01	9.466793975e-01
3.146400000e+02	1.000000000e+00	7.057226194e-01	4.153408710e-01	9.466793975e-01
3.147200000e+02	1.000000000e+00	7.043740291e-01	4.157356114e-01	9.466793975e-01
3.148000000e+02	1.000000000e+00	7.035922037e-01	4.161301880e-01	9.466793975e-01
3.148800000e+02	1.000000000e+00	7.045902635e-01	4.165246004e-01	9.466793975e-01
3.149600000e+02	1.000000000e+00	7.077833514e-01	4.169188483e-01	9.466793975e-01
3.150400000e+02	1.000000000e+00	7.091644809e-01	4.173129315e-01	9.466793975e-01
3.151200000e+02	1.000000000e+00	7.090152069e-01	4.177068497e-01	9.466793975e-01
3.152000000e+02	1.000000000e+00	7.071728348e-01	4.181006025e-01	9.466793975e-01
3.152800000e+02	1.000000000e+00	7.030315118e-01	4.184941898e-01	9.466793975e-01
3.153600000e+02	1.000000000e+00	6.900284634e-01	4.188876112e-01	9.466793975e-01
3.154400000e+02	1.000000000e+00	6.794207162e-01	4.192808664e-01	9.466793975e-01
3.155200000e+02	1.000000000e+00	6.742683776e-01	4.196739551e-01	9.466793975e-01
3.156000000e+02	1.000000000e+00	6.772667828e-01	4.200668772e-01	9.466793975e-01
3.156800000e+02	1.000000000e+00	6.872409928e-01	4.204596322e-01	9.466793975e-01
3.157600000e+02	1.000000000e+00	6.967430509e-01	4.208522200e-01	9.466793975e-01
3.158400000e+02	1.000000000e+00	7.067919999e-01	4.212446402e-01	9.466793975e-01
3.159200000e+02	1.000000000e+00	7.186410905e-01	4.216368925e-01	9.466793975e-01
3.160000000e+02	1.000000000e+00	7.262643347e-01	4.220289768e-01	9.466793975e-01
3.160800000e+02	1.000000000e+00	7.329390165e-01	4.224208927e-01	9.466793975e-01
3.161600000e+02	1.000000000e+00	7.382176937e-01	4.228126400e-01	9.466793975e-01
3.162400000e+02	1.000000000e+00	7.419159878e-01	4.232042183e-01	9.466793975e-01
3.163200000e+02	1.000000000e+00	7.462276533e-01	4.235956275e-01	9.466793975e-01
3.164000000e+02	1.000000000e+00	7.521970386e-01	4.239868672e-01	9.466793975e-01
3.164800000e+02	1.000000000e+00	7.583419659e-01	4.243779372e-01	9.466793975e-01
3.165600000e+02	1.000000000e+00	7.641247764e-01	4.247688372e-01	9.466793975e-01
3.166400000e+02	1.000000000e+00	7.712129812e-01	4.251595670e-01	9.466793975e-01
3.167200000e+02	1.000000000e+00	7.736304172e-01	4.255501262e-01	9.466793975e-01
3.168000000e+02	1.000000000e+00	7.717984911e-01	4.259405147e-01	9.466793975e-01
3.168800000e+02	1.000000000e+00	7.661416310e-01	4.263307322e-01	9.466793975e-01
3.169600000e+02	1.000000000e+00	7.583493613e-01	4.267207783e-01	9.466793975e-01
3.170400000e+02	1.000000000e+00	7.559032321e-01	4.271106529e-01	9.466793975e-01
3.171200000e+02	1.000000000e+00	7.567360465e-01	4.275003557e-01	9.466793975e-01
3.172000000e+02	1.000000000e+00	7.598361745e-01	4.278898865e-01	9.466793975e-01
3.172800000e+02	1.000000000e+00	7.634720993e-01	4.282792449e-01	9.466793975e-01
3.173600000e+02	1.000000000e+00	7.620470590e-01	4.286684307e-01	9.466793975e-01
3.174400000e+02	1.000000000e+00	7.553343393e-01	4.290574438e-01	9.466793975e-01
3.175200000e+02	1.000000000e+00	7.456752823e-01	4.294462837e-01	9.466793975e-01
3.176000000e+02	1.000000000e+00	7.387794719e-01	4.298349503e-01	9.466793975e-01
3.176800000e+02	1.000000000e+00	7.432386030e-01	4.302234433e-01	9.466793975e-01
3.177600000e+02	1.000000000e+00	7.524995546e-01	4.306117625e-01	9.466793975e-01
3.178400000e+02	1.000000000e+00	7.634486882e-01	4.309999076e-01	9.466793975e-01
3.179200000e+02	1.000000000e+00	7.721172165e-01	4.313878784e-01	9.466793975e-01
3.180000000e+02	1.000000000e+00	7.748597742e-01	4.317756746e-01	9.466793975e-01
3.180800000e+02	1.000000000e+00	7.799178473e-01	4.321632960e-01	9.466793975e-01
3.181600000e+02	1.000000000e+00	7.873285953e-01	4.325507424e-01	9.466793975e-01
3.182400000e+02	1.000000000e+00	7.963056073e-01	4.329380135e-01	9.466793975e-01
3.183200000e+02	1.000000000e+00	8.066262144e-01	4.333251090e-01	9.466793975e-01
3.184000000e+02	1.000000000e+00	8.154487001e-01	4.337120287e-01	9.466793975e-01
3.184800000e+02	1.000000000e+00	8.222261960e-01	4.340987724e-01	9.466793975e-01
3.185600000e+02	1.000000000e+00	8.264366676e-01	4.344853399e-01	9.466793975e-01
3.186400000e+02	1.000000000e+00	8.298788764e-01	4.348717308e-01	9.466793975e-01
3.187200000e+02	1.000000000e+00	8.325030063e-01	4.352579451e-01	9.466793975e-01
3.188000000e+02	1.000000000e+00	8.357190982e-01	4.356439823e-01	9.466793975e-01
3.188800000e+02	1.000000000e+00	8.410348447e-01	4.360298424e-01	9.466793975e-01
3.189600000e+02	1.000000000e+00	8.465803780e-01	4.364155251e-01	9.466793975e-01
3.190400000e+02	1.000000000e+00	8.484382931e-01	4.368010300e-01	9.466793975e-01
3.191200000e+02	1.000000000e+00	8.464158542e-01	4.371863571e-01	9.466793975e-01
3.192000000e+02	1.000000000e+00	8.404560329e-01	4.375715061e-01	9.466793975e-01
3.192800000e+02	1.000000000e+00	8.265709806e-01	4.379564767e-01	9.466793975e-01
3.193600000e+02	1.000000000e+00	8.125770097e-01	4.383412687e-01	9.466793975e-01
3.194400000e+02	1.000000000e+00	8.030422316e-01	4.387258820e-01	9.466793975e-01
3.195200000e+02	1.000000000e+00	8.022884265e-01	4.391103162e-01	9.466793975e-01
3.196000000e+02	1.000000000e+00	8.084343164e-01	4.394945711e-01	9.466793975e-01
3.196800000e+02	1.000000000e+00	8.135562657e-01	4.398786466e-01	9.466793975e-01
3.197600000e+02	1.000000000e+00	8.141450984e-01	4.402625424e-01	9.466793975e-01
3.198400000e+02	1.000000000e+00	8.073123107e-01	4.406462582e-01	9.466793975e-01
3.199200000e+02	1.000000000e+00	7.964998431e-01	4.410297939e-01	9.466793975e-01
3.200000000e+02	1.000000000e+00	7.957850128e-01	4.414131493e-01	9.466793975e-01
3.200800000e+02	1.000000000e+00	8.032354656e-01	4.417963241e-01	9.466793975e-01
3.201600000e+02	1.000000000e+00	8.168875094e-01	4.421793181e-01	9.466793975e-01
3.202400000e+02	1.000000000e+00	8.286150237e-01	4.425621310e-01	9.466793975e-01
3.203200000e+02	1.000000000e+00	8.390659897e-01	4.429447628e-01	9.466793975e-01
3.204000000e+02	1.000000000e+00	8.465882476e-01	4.433272131e-01	9.466793975e-01
3.204800000e+02	1.000000000e+00	8.499464723e-01	4.437094818e-01	9.466793975e-01
3.205600000e+02	1.000000000e+00	8.552771573e-01	4.440915686e-01	9.466793975e-01
3.206400000e+02	1.000000000e+00	8.631841673e-01	4.444734733e-01	9.466793975e-01
3.207200000e+02	1.000000000e+00	8.716320305e-01	4.448551957e-01	9.466793975e-01
3.208000000e+02	1.000000000e+00	8.788307129e-01	4.452367357e-01	9.466793975e-01
3.208800000e+02	1.000000000e+00	8.862136303e-01	4.456180929e-01	9.466793975e-01
3.209600000e+02	1.000000000e+00	8.913010386e-01	4.459992673e-01	9.466793975e-01
3.210400000e+02	1.000000000e+00	8.942041214e-01	4.463802585e-01	9.466793975e-01
3.211200000e+02	1.000000000e+00	8.949969428e-01	4.467610664e-01	9.466793975e-01
3.212000000e+02	1.000000000e+00	8.935061417e-01	4.471416908e-01	9.466793975e-01
3.212800000e+02	1.000000000e+00	8.917766847e-01	4.475221315e-01	9.466793975e-01
3.213600000e+02	1.000000000e+00	8.908088002e-01	4.479023882e-01	9.466793975e-01
3.214400000e+02	1.000000000e+00	8.916891621e-01	4.482824608e-01	9.466793975e-01
3.215200000e+02	1.000000000e+00	8.939585012e-01	4.486623491e-01	9.466793975e-01
3.216000000e+02	1.000000000e+00	8.949900359e-01	4.490420529e-01	9.466793975e-01
3.216800000e+02	1.000000000e+00	8.931293530e-01	4.494215719e-01	9.466793975e-01
3.217600000e+02	1.000000000e+00	8.860886228e-01	4.498009060e-01	9.466793975e-01
3.218400000e+02	1.000000000e+00	8.636230279e-01	4.501800550e-01	9.466793975e-01
3.219200000e+02	1.000000000e+00	8.455237193e-01	4.505590187e-01	9.466793975e-01
3.220000000e+02	1.000000000e+00	8.352333397e-01	4.509377969e-01	9.466793975e-01
3.220800000e+02	1.000000000e+00	8.376724222e-01	4.513163894e-01	9.466793975e-01
3.221600000e+02	1.000000000e+00	8.463285986e-01	4.516947960e-01	9.466793975e-01
3.222400000e+02	1.000000000e+00	8.551032414e-01	4.520730165e-01	9.466793975e-01
3.223200000e+02	1.000000000e+00	8.623442802e-01	4.524510508e-01	9.466793975e-01
3.224000000e+02	1.000000000e+00	8.655847839e-01	4.528288986e-01	9.466793975e-01
3.224800000e+02	1.000000000e+00	8.543777361e-01	4.532065598e-01	9.466793975e-01
3.225600000e+02	1.000000000e+00	8.455573112e-01	4.535840341e-01	9.466793975e-01
3.226400000e+02	1.000000000e+00	8.425588195e-01	4.539613214e-01	9.466793975e-01
3.227200000e+02	1.000000000e+00	8.495627203e-01	4.543384215e-01	9.466793975e-01
3.228000000e+02	1.000000000e+00	8.597033575e-01	4.547153342e-01	9.466793975e-01
3.228800000e+02	1.000000000e+00	8.707658276e-01	4.550920593e-01	9.466793975e-01
3.229600000e+02	1.000000000e+00	8.818160687e-01	4.554685967e-01	9.466793975e-01
3.230400000e+02	1.000000000e+00	8.910531506e-01	4.558449461e-01	9.466793975e-01
3.231200000e+02	1.000000000e+00	9.003789845e-01	4.562211074e-01	9.466793975e-01
3.232000000e+02	1.000000000e+00	9.080166821e-01	4.565970804e-01	9.466793975e-01
3.232800000e+02	1.000000000e+00	9.140502854e-01	4.569728650e-01	9.466793975e-01
3.233600000e+02	1.000000000e+00	9.205356991e-01	4.573484609e-01	9.466793975e-01
3.234400000e+02	1.000000000e+00	9.251932376e-01	4.577238679e-01	9.466793975e-01
3.235200000e+02	1.000000000e+00	9.295673164e-01	4.580990860e-01	9.466793975e-01
3.236000000e+02	1.000000000e+00	9.340443821e-01	4.584741149e-01	9.466793975e-01
3.236800000e+02	1.000000000e+00	9.377376279e-01	4.588489544e-01	9.466793975e-01
3.237600000e+02	1.000000000e+00	9.398492158e-01	4.592236044e-01	9.466793975e-01
3.238400000e+02	1.000000000e+00	9.401540817e-01	4.595980647e-01	9.466793975e-01
3.239200000e+02	1.000000000e+00	9.384053748e-01	4.599723352e-01	9.466793975e-01
3.240000000e+02	1.000000000e+00	9.332173178e-01	4.603464156e-01	9.466793975e-01
3.240800000e+02	1.000000000e+00	9.278806155e-01	4.607203058e-01	9.466793975e-01
3.241600000e+02	1.000000000e+00	9.240982859e-01	4.610940056e-01	9.466793975e-01
3.242400000e+02	1.000000000e+00	9.232343211e-01	4.614675148e-01	9.466793975e-01
3.243200000e+02	1.000000000e+00	9.242872426e-01	4.618408334e-01	9.466793975e-01
3.244000000e+02	1.000000000e+00	9.248788529e-01	4.622139611e-01	9.466793975e-01
3.244800000e+02	1.000000000e+00	9.239879633e-01	4.625868977e-01	9.466793975e-01
3.245600000e+02	1.000000000e+00	9.203038127e-01	4.629596432e-01	9.466793975e-01
3.246400000e+02	1.000000000e+00	9.001927567e-01	4.633321973e-01	9.466793975e-01
